id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6KIrODBwn3BLSfDlwfMkzd,Butterflies,Charity Children,0,2019-01-25,0.722,0.454,0,-12.19,1,0.683,0.0211,0.139,0.214,114.996,219652,4
2CrxXT39r66fLHCBVVqc80,Midnight in Siena,Solkatt,26,2020-01-11,0.787,0.324,4,-12.195,0,0.0102,0.912,0.108,0.0462,109.988,227119,4
5iAQ8dHSRTxZBJvjQvcR94,Lullaby - Original,Armen Miran,43,2017-04-17,0.794,0.625,10,-8.396,0,0.0354,0.871,0.0654,0.187,113.996,373377,4
7h3v6Q19dQ0VheV9qL7zEx,The Memory Of Love (A Nostalgic Piano Theme),Xi Tian,26,2021-07-28,0.424,0.0483,9,-18.45,0,0.991,0.967,0.0868,0.0728,111.938,138013,4
2mKZVsuBRtQ88NbqC9AAKj,Where You Are,Ambient Solle,42,2019-05-03,0.529,0.224,3,-16.567,0,0.643,0.946,0.183,0.228,86.001,181264,4
4q7Mf7uCwfbXSQdnCjZqMP,Into the Night,Solkatt,35,2020-08-14,0.795,0.332,7,-21.196,1,0.00292,0.827,0.172,0.186,120.026,480005,4
2MFkg5GzZyRZKnVi3CciBw,Spectra,Oh Lascar,45,2020-01-06,0.538,0.316,10,-14.923,1,0.902,0.943,0.123,0.141,90.01,153016,3
6WcQ9jSyQjQHF7FoPmkBAC,Long,Molife,0,2016-06-16,0.414,0.513,3,-10.508,1,0.25,0.817,0.13,0.143,87.145,175011,4
5amnVhg4NOUjRyme00S1G5,"Le Silencieux, Blue Piano Theme",Xi Tian,36,2021-11-28,0.331,0.0166,8,-26.409,1,0.913,0.175,0.091,0.0601,124.875,186265,4
23LxW8Ssmlpn4GjFrnDTFs,Milano,Ludvig Freso,41,2019-12-25,0.699,0.265,2,-12.222,1,0.867,0.84,0.113,0.049,90.039,119229,4
4Ky0CLCInJ1yZqyeGTg20V,Healing Roots,Jerry Spoon,5,2019-08-23,0.725,0.714,2,-10.253,1,0.0247,0.845,0.341,0.123,112.993,390838,4
3xjw05QjP8v7aQAqRZsiTw,Solar Flare,The Sleepwalkers,29,2019-08-13,0.279,0.0257,9,-24.824,0,0.948,0.94,0.0903,0.0421,130.01,236981,1
0yzXozNfDj4M1FUkSL47oa,Aqua,Solkatt,18,2021-01-05,0.77,0.0975,2,-18.058,1,0.233,0.925,0.109,0.0892,110.013,158477,4
42wLk0MwBg9e556GtnTxap,"Tranquility ""Water"" (Steel Tongue Drum Creation)",Xi Tian,26,2021-04-15,0.146,0.324,0,-24.648,1,0.84,0.632,0.881,0.0397,102.578,415220,3
7eDFws7K67I1HW5nROaKjV,"Tranquility ""Bees"" (Steel Tongue Drum Creation)",Xi Tian,26,2021-04-15,0.158,0.0736,9,-26.857,0,0.927,0.803,0.0888,0.068,135.61,338846,4
0SZG8nQzgQD7Ufs1LF904d,"Tranquility ""Raining"" (Steel Tongue Drum Creation)",Xi Tian,26,2021-04-15,0.207,0.377,0,-28.811,1,0.338,0.83,0.332,0.0753,134.608,398455,4
2OQOh0I07g6dtA4yd25RAg,"Tranquility ""Birds"" (Steel Tongue Drum Creation)",Xi Tian,26,2021-04-15,0.257,0.296,0,-21.227,1,0.89,0.088,0.0934,0.037,109.889,485033,4
3Gso4xzqoyTOfnfgzLRFia,"Tranquility ""Ocean"" (Steel Tongue Drum Creation)",Xi Tian,26,2021-04-15,0.0913,0.142,0,-28.288,1,0.921,0.926,0.263,0.0547,76.376,358730,3
0MQOJCvBekRXaIXm9X5WRf,Ready to Escape Whenever You Are,Behind Clouds,20,2018-12-31,0.586,0.146,0,-17.952,1,0.857,0.692,0.0888,0.0378,75.019,135891,4
308uox4vMEtVqd5HCHdUow,The Field,Worldtraveller,0,2019-11-01,0.703,0.255,9,-15.767,0,0.278,0.876,0.0855,0.316,140.071,172286,4
5IFnbDGBf3Gnhkt6jiGKFr,Willow (chilled electric version),Clush,34,2019-03-20,0.668,0.359,4,-12.659,0,0.223,0.941,0.102,0.203,120.039,116000,4
2pQ4BhwUbX9vagLyumA0YB,Lift Off,Moochie Sway,40,2019-09-03,0.608,0.224,5,-14.402,0,0.309,0.62,0.144,0.56,99.969,194825,4
3CXxNbCFoU0Pj8ORWAfxz4,Tosun Paşa,Solkatt,32,2020-04-18,0.734,0.292,8,-19.233,1,0.0275,0.902,0.133,0.197,99.994,169956,4
3yysdYfVj1PwFxYi3Zgpw4,Clear Sight,The Tides,21,2019-08-21,0.339,0.215,1,-12.762,0,0.0133,0.81,0.128,0.162,116.035,235862,4
5wevFONYz7ox3Z5rrDJbkp,Gravy,Jobii,29,2019-09-20,0.662,0.466,4,-8.315,1,0.802,0.482,0.126,0.129,146.073,173372,4
7GQaHwqLdjIh0dYNFUtATd,Marathon,Cloud Water Assembly,21,2019-03-15,0.257,0.119,11,-20.934,0,0.671,0.915,0.113,0.0641,116.431,151000,4
1DD01vDiofmbJE0Iew7T2b,Lean,[ocean jams],28,2019-07-12,0.864,0.658,7,-6.442,0,0.488,0.761,0.118,0.411,77.979,177486,4
0VgcAxGdWPWqNGhKJDmJRG,Distance,Solkatt,18,2020-05-15,0.687,0.503,10,-14.434,0,0.000622,0.919,0.108,0.2,122.991,364893,4
6YOtfNGvxrb77mgIuIeX2E,Sofa,Ariel T,21,2019-07-29,0.685,0.155,5,-16.441,0,0.343,0.932,0.0654,0.693,79.971,178500,4
7jybpMVEBsO0onHoe6FVHq,Reborn,Subsets,41,2016-09-08,0.568,0.223,9,-19.83,0,0.525,0.93,0.193,0.111,100.022,236250,4
3EB629GKclrdBBMJStxs6y,Sunsets,Aso,1,2019-03-20,0.653,0.265,9,-17.225,1,0.923,0.944,0.114,0.431,82.995,177312,4
4qK2KHiMFdZG9DLJRuEHge,La Luz,Notre Dame,39,2020-07-31,0.841,0.378,4,-13.754,0,0.00376,0.741,0.11,0.0671,109.993,328089,4
0ZLcrMpw67PYEMaZLU696y,Alive,CICI Zhu,17,2020-06-16,0.413,0.425,9,-12.566,0,0.721,0.0944,0.394,0.232,144.633,200661,4
0gn3OOU4BAyU7iaA7LFQqV,Crystal,Solkatt,17,2020-06-12,0.9,0.222,8,-11.277,0,0.00112,0.872,0.102,0.407,120.032,163505,4
3PG7itXNS1QunOuNT6OYiK,Herneise - DJ Tarkan Remix,Mahmut Orhan,33,2016-02-15,0.731,0.465,9,-10.532,0,0.00608,0.879,0.066,0.419,120.998,482727,4
4raF8EpY3aFFUcmQsM9Bvx,Kill Journal - Official Graphic Novel Soundtrack,Famoe,35,2021-11-12,0.877,0.602,1,-7.224,1,0.0484,0.0,0.112,0.444,141.974,191304,4
4Y8CggPKnOeSTPfhehrY4V,Away,Iakopo,45,2021-12-23,0.736,0.359,4,-15.857,0,0.0118,0.356,0.0921,0.256,126.055,127431,4
41KC6vvj1aU1n77uwySzLL,(INTRO)Fundamentals of Love,Timothy Clay,47,2021-01-10,0.653,0.157,6,-26.484,0,0.000595,0.0,0.0704,0.309,87.674,176875,5
0DBfDKwB70YCAzUeSsLOpl,Westcoasters anthem,Signs,29,2021-05-21,0.844,0.861,7,-1.768,1,0.0918,0.0,0.0705,0.668,93.515,266952,4
0Ksa8UrnOD4uhAt9FCh2Sw,Turnin up,Signs,29,2021-05-27,0.726,0.903,11,-2.664,1,0.77,0.0,0.135,0.814,100.018,250200,4
065Jv7uYHBtwqRIMTUKU81,Rockin models remastered,Furyus styles,29,2021-07-10,0.748,0.669,1,-4.315,1,0.26,0.0,0.147,0.48,148.114,207882,4
2bTlnYYzEGD9AcGf8HMSUQ,Somewhere in the Sky,Anjalts,33,2021-04-23,0.654,0.338,10,-10.293,0,0.267,0.00428,0.169,0.306,93.724,234093,4
66ayIIlWejwv4wjRZmYbQ9,They All Gone,Low?,27,2021-12-10,0.558,0.796,1,-6.673,1,0.117,0.0,0.617,0.581,86.959,252240,4
5QQPYrPIQQwnxylSnbmebY,Bad,DJ Jayhood,30,2021-11-25,0.919,0.666,10,-8.302,0,0.0162,0.0,0.0957,0.424,99.986,158328,4
431DnGgc5GiRQFHKx5IVEJ,Instrumentalia I / The American Horse Pirate,Thommy Silence,29,2021-09-01,0.61,0.864,7,-7.065,0,2.31e-05,0.857,0.101,0.894,124.082,183452,4
3KP1xSFMVhwItxKpe9MQR7,Guardian Angels,Doctor together,40,2021-12-17,0.647,0.954,1,-5.085,0,0.00242,0.881,0.248,0.653,121.996,213135,4
2j4sw0MXRsaNcg4HNlm6go,Threat,Stagger,25,2021-11-19,0.916,0.474,8,-9.976,1,0.08,0.0,0.0641,0.886,136.042,169602,4
2HJIIiaf1NRliHLHTO4Xmw,Until i get rich,Ajaniii,31,2021-12-31,0.501,0.489,5,-11.11,0,0.2,0.0,0.109,0.251,121.777,108904,4
1V7uIWMj9k9zeeK8e3sxgK,Far Away,lukayo,30,2021-12-31,0.758,0.385,11,-5.889,1,0.613,0.000336,0.198,0.188,172.057,125143,4
5AcKpmkdTRYqpy4BE34XUS,Sparrows,Iakopo,43,2022-01-14,0.498,0.558,11,-10.627,0,0.762,0.00145,0.126,0.17,217.952,182808,4
56EKcGxD0TeoClEWgr4b2c,believe,Daitone,19,2022-01-20,0.721,0.748,11,-5.742,0,0.0218,0.00539,0.442,0.25,120.022,211979,4
1sSqXQr7MfWsC6gpT3amXf,Venom,Ultra_eko,14,2022-01-21,0.849,0.523,9,-10.976,1,0.00344,0.00108,0.095,0.418,147.02,174694,4
2I14uWQ0ux50ViYvnALOSx,Variant (The Subsequel Mix),Ultra_eko,30,2021-11-26,0.773,0.701,7,-7.108,1,0.004,5.15e-05,0.102,0.628,173.959,268966,4
28TaDpBNPbK3HYX0g78hfP,Red Alert (The Subsequel Mix),Ultra_eko,21,2021-10-29,0.944,0.6,11,-8.573,0,0.0168,5.49e-06,0.126,0.414,130.019,266308,4
5GpMErRZg5hFin26NsYMZv,Be Like Me,Ultra_eko,17,2021-05-28,0.844,0.542,1,-5.234,1,0.138,3.04e-06,0.169,0.252,77.496,230710,4
5PVa4XNEUe1Jyf3SK0ZgOo,Phoenix Rising,Ultra_eko,14,2021-04-23,0.883,0.532,1,-8.082,1,0.44,0.0,0.122,0.465,149.951,210800,4
0PYMIPuZk9AjcmkscMeC3D,Elysian,Bonobo,61,2022-01-14,0.486,0.366,6,-15.533,0,0.789,0.93,0.107,0.0938,94.984,182293,4
58WPx8AAOn1RYPxlWvNjQr,Unguarded,Jordan Rakei,45,2021-09-17,0.602,0.351,2,-9.655,1,0.564,0.0181,0.0994,0.575,90.511,254120,4
0icYUkm7H0I21NG2oTdpG8,Isolated,Sabrina Mahfouz,54,2021-10-29,0.551,0.267,1,-13.809,1,0.383,0.0531,0.118,0.256,160.016,253307,4
1JRTjx5tGs07RAr81OASCR,Dreaming In Colour - Wet Dream,Way Out West,28,2022-01-14,0.601,0.722,7,-10.947,0,0.144,0.792,0.553,0.32,132.02,399279,4
21QBsvnROY5xs0YKLkgSlU,So Flute - Ludovic Navarre Amapiano Reprise,Ludovic Navarre,34,2021-07-09,0.592,0.498,5,-15.407,0,0.886,0.933,0.0684,0.317,115.823,229744,4
6d3BHcOYVin3cLCAqEYEOd,The Impossible Silence,Eric Hilton,40,2021-08-20,0.594,0.282,0,-15.801,1,0.569,0.864,0.257,0.467,142.002,186098,4
5bx59XcsreiQEFoWs0iXUl,Kalifornien Luv,Till Von Sein,39,2021-08-20,0.777,0.321,6,-17.267,1,0.117,0.767,0.0693,0.678,115.986,341028,4
6C0wbB5MMFHgTPyWuZoLV4,Sounds Of Blue,Morcheeba,48,2021-05-14,0.613,0.378,0,-9.493,1,0.268,0.0805,0.0765,0.23,86.673,214898,4
0qRiAc4Y4X8t0IgkDiu8s7,Lost (feat. Tom Misch & Frida Touray),Tom Misch,47,2022-01-07,0.551,0.794,5,-5.405,0,0.0169,0.0152,0.0952,0.0754,126.993,276243,4
12TB8aZXJ4GvdNpNVKmOKa,Grow - Submotion Orchestra Remix,Submotion Orchestra,37,2020-09-18,0.594,0.321,9,-17.044,0,0.393,0.14,0.0982,0.432,140.023,191107,4
7vA4qNcP4cgIwtB0GiQx5s,Pond House,Saint Etienne,37,2021-07-27,0.649,0.685,7,-8.544,1,0.011,0.32,0.596,0.712,139.998,242400,4
3Qfqbu22C7aK2MuWBSnM5A,From You,Joji,68,2022-01-03,0.655,0.499,0,-10.039,0,0.566,0.768,0.111,0.266,140.002,210280,4
033OPJtQoiiWuJy4Z4Tn78,"Heading for the Night - Classic 7"" Mix",Frankie Knuckles,37,2021-08-20,0.6,0.719,1,-11.509,1,0.000966,0.00431,0.0895,0.829,93.996,249842,4
1UYlW9HQCtMZQPw4lQhjcd,White Rabbit - Simon Mills Remix,Simon Mills,39,2021-12-02,0.733,0.444,8,-12.477,1,0.0295,0.269,0.0876,0.549,100.03,352127,4
14tNhGhMYj6W5pPfdQoBmN,LIGHT,Parcels,54,2021-11-05,0.504,0.449,0,-12.575,1,0.696,0.73,0.107,0.149,102.874,373814,4
669zYai5ipwH2iTYCCnuUP,Melting Panda,Rasmus Faber,39,2021-02-26,0.811,0.809,10,-10.054,0,0.706,0.861,0.115,0.508,112.012,249237,4
5lk3rAKMtFjOmwauKYcEzl,Mutual Attraction - Nick Martinelli Version,Change,35,1985,0.733,0.621,8,-9.242,0,0.245,0.25,0.0876,0.793,105.544,329373,4
4859Ea5frL0n8r0rRcoBAk,Rose rouge - Terry Laird Nu Maloya Fusion Mix; Radio Edit,Terry Laird,35,2021-07-16,0.754,0.737,1,-9.257,1,0.0168,0.782,0.203,0.427,92.247,220617,3
1WULiiBUBuJa1Jt5lCsrzR,Gypsy Woman - Quarantine Sessions,Tom Misch,54,2021-09-03,0.781,0.294,2,-10.662,0,0.974,0.745,0.108,0.504,117.992,179212,4
2QoiyjegLQ3DWKBfFX9ihX,Time (You and I),Khruangbin,7,2020-04-27,0.751,0.491,11,-13.677,1,0.00945,0.149,0.0708,0.926,105.408,342189,4
7FKhuZtIPchBVNIhFnNL5W,Three,Massive Attack,45,1994-09-26,0.427,0.404,10,-18.492,0,0.655,0.349,0.0863,0.0803,217.927,229067,4
7cG4KoWedwcUt27suyBm9S,Saltwater - Chicane Slow Tide Remix,Moya Brennan,38,2020-05-08,0.714,0.598,5,-10.535,0,0.0234,0.932,0.0873,0.309,105.012,224000,4
3GmjvTn3YFn6MfQXugsUWA,Same Sun - Original Mix,Rumer,38,2020-09-18,0.661,0.25,3,-17.438,0,0.875,0.00566,0.268,0.384,97.029,346640,4
4Q8bttp4Vt7xJkpCQPoTyi,La Ofrenda,Papi Churro,35,2021-08-20,0.694,0.352,4,-15.387,0,0.378,0.852,0.118,0.14,101.995,161575,4
4mYVqwSIWfK9ZPOXrknYfF,Just Landed,Phil Mison,36,2011-11-25,0.69,0.639,5,-8.878,0,0.177,0.865,0.0804,0.866,120.018,305693,4
6JD5hNZUyZgXsClz7tzyZu,Easter Song - North Star Dub,A Man Called Adam,37,2020-08-21,0.637,0.726,10,-10.75,0,0.158,0.739,0.647,0.343,94.567,316093,4
1nhtunajr63S7nA03L4cgh,Les Nuits,Nightmares On Wax,41,2014-12-05,0.318,0.203,8,-18.795,1,0.307,0.9,0.299,0.0399,94.607,378226,4
51VKW6Wqp3l2Er3sEcoNSk,Portobello Café,The Ballistic Brothers,42,2020-08-21,0.615,0.608,7,-10.181,1,0.00714,0.304,0.365,0.553,188.23,348899,4
2GMem8AvPcFBAZOClJnk9s,Perfect in a Way - Kaktus Einarsson Rework,Kaktus Einarsson,37,2020-05-22,0.744,0.486,9,-11.565,0,0.065,0.537,0.0661,0.844,121.014,291042,4
1iTF1515LXJ3GSLeraKmAG,Lady Chaoss,Tuccillo,37,2021-05-31,0.828,0.444,11,-9.71,1,0.0176,0.845,0.11,0.788,94.981,217732,4
3aTCWSyQzSKASr6DDFK99W,Creator SOS,Wolfgang Haffner,43,2021-10-29,0.647,0.444,9,-13.194,0,0.278,0.509,0.269,0.534,96.015,226787,4
1MLEgLIn8xJelIAAJTcmgc,Good Intentions - LP Mix,Session Victim,49,2012,0.718,0.74,10,-12.429,0,0.0357,0.939,0.0949,0.94,118.999,269667,4
7ERpOvDlc1f1yUBFup1x1Y,Via Caliente,William Orbit,39,1987-01-01,0.699,0.531,7,-13.661,0,0.5,0.889,0.0893,0.695,90.629,156067,4
0p0QR7JmRZIfJiXBbBZfDp,Skyline - Kraak & Smaak Badlands Remix,Izo FitzRoy,37,2018-06-29,0.626,0.471,6,-11.985,0,0.294,0.327,0.0767,0.929,152.365,305416,4
1f1YKwBXL4KzOJubJVGxcx,Single,Everything But The Girl,43,1996-05-06,0.642,0.404,4,-15.208,0,0.615,0.133,0.107,0.529,169.161,278733,3
2zqvJKySse0Rp0qT9rjIGW,Boy On The Rock,The Suntwins,33,2014-01-31,0.6,0.487,7,-13.868,0,0.0597,0.877,0.216,0.711,140.004,303987,4
6MqXTcm1lIDsSICsT9chfJ,Into The Sun - Worship Mix,Jem Cooke,39,2020-10-16,0.476,0.338,2,-11.001,0,0.699,0.000199,0.0904,0.0693,123.933,216739,3
6omsLkEQDeDHtILgj3Vkmn,Breathe - CamelPhat Just Chill Mix,Jem Cooke,52,2019-03-01,0.534,0.758,9,-7.205,0,0.0694,0.0462,0.0838,0.334,97.968,271488,4
1JtPOYZId9DTeAvzjNK2vi,Gula Gula - Chilluminati Mix,Per Martinsen,0,2001-01-01,0.673,0.71,4,-9.223,0,0.0913,0.347,0.1,0.409,91.995,287733,4
7jBqgmJj3XcyPq9OuL3bIB,My Boss - Extended Remix,Linda Di Franco,35,2019-07-05,0.801,0.516,9,-15.551,0,0.28,0.0534,0.357,0.909,114.795,346876,4
7oNOKWpTqTnTJeyLwkwWqN,better,Léa Sen,58,2021-08-13,0.734,0.585,8,-13.899,0,0.421,0.443,0.0919,0.144,124.001,301933,4
0eDSIJsGRJmJTer1OLwnXY,Adiós ayer - Züell Remix,Zuell,33,2001,0.493,0.875,7,-6.103,0,0.00124,0.115,0.339,0.322,94.982,418360,4
6IyGrIxN1nW5KBPnp9qzN1,Swollen - The Beloved Cafe del Marsh Remix,Bent,34,2013-02-01,0.686,0.548,4,-13.68,0,0.00121,0.524,0.0862,0.0418,99.998,357000,3
0kjRETCIY4HVUYlsPXvHXA,Something More,Róisín Murphy,43,2020-10-02,0.718,0.538,3,-7.457,0,0.0153,0.0301,0.333,0.299,105.006,409042,4
0BWjs9bGlOvxBNFzZzxHcS,Tomorrow Comes Today,Quails,36,2021-08-20,0.749,0.507,0,-12.63,1,0.0473,0.777,0.0772,0.55,109.037,349678,4
0v8mkFSCQPSzyhzAdASsqC,I'm Free - Full Length La Serrena Radio Edit,Morgan King,40,2020-08-21,0.548,0.812,1,-11.306,0,0.00134,0.332,0.0954,0.265,116.502,277201,4
4qzDqRm2yAnj8NIhzAdSiw,Collage - Greg Foat Instrumental,Greg Foat,33,2020-11-13,0.642,0.688,11,-10.458,0,0.144,0.868,0.165,0.876,170.027,236048,4
1xIxJx2qX7CAoyimZOA1Kh,A Beautiful Space - Edit,The Ballistic Brothers,36,2021-04-16,0.654,0.597,10,-11.977,0,0.103,0.681,0.083,0.272,91.877,282078,4
1QClrYKZNvi3EVPkQtDRIY,History - M3 & Bachelors of Science Remix,Will Young,37,2011-11-25,0.745,0.608,7,-7.855,1,0.112,0.0741,0.0754,0.553,112.003,389213,4
1kFKiPy0KwYWle7EPamkmq,Take Your Time (feat. Damien Jurado & Suli Breaks),Suli Breaks,47,2020-10-23,0.752,0.284,7,-19.099,1,0.529,0.223,0.0609,0.224,97.989,399480,4
7E7D6Db8wfIEeNryNiDXtr,Somethinggreater - Single Version,Parcels,54,2021-09-15,0.693,0.572,1,-10.491,0,0.308,0.000405,0.0736,0.867,109.816,209099,4
2gqPeuWN8phiY3wJg1lI0y,Entity - Jazz,Mr. Marvin,34,2021-04-16,0.476,0.57,10,-10.023,0,0.278,0.00249,0.0716,0.49,208.31,260207,4
6Q6CKqSsnnKIAXhvopnKG7,You - 1000 Beasts Remix,1000 Beasts,35,2021-08-20,0.524,0.283,9,-13.468,1,0.725,0.0307,0.184,0.175,86.031,223300,4
0fxJy1wxAb2bSxaJy02RAi,Idol Eyes,Common Saints,54,2020-06-26,0.502,0.631,2,-7.462,0,0.175,0.0632,0.099,0.747,173.859,288427,4
16NrEYcjEgKKNXAgm6cLB9,Glory,P Sol,35,2021-05-31,0.726,0.663,5,-11.312,0,0.657,0.149,0.0515,0.439,89.03,134831,4
6c2Sn6SZwKvFhJhsGnZPfD,I Won't Fade Away,Alice Russell,56,2021-06-02,0.783,0.658,11,-9.139,0,0.0867,0.745,0.0943,0.207,125.026,228235,4
0V7ogB2hYyJfQyH02hiPis,Sunlight (Edit) (feat. Lady Blackbird),Lady Blackbird,42,2021-11-12,0.525,0.976,11,-3.136,0,0.0846,0.00567,0.0962,0.178,155.004,196404,4
5cZhGl84mK2JzltfSzqJR9,Can’t Quite Understand,Chris Malinchak,52,2020-05-01,0.624,0.654,5,-11.218,0,0.211,0.705,0.139,0.276,106.027,209407,4
19l5e68UyPTkE6GbdIrGRn,One to Remember (Forget Me Nots Dub),Harvey Sutherland,42,2021-08-06,0.756,0.501,10,-10.59,0,0.0447,0.863,0.0702,0.787,95.019,311634,4
3Bb6SjhcywQ4euKYT2jxmp,Nabi,OHHYUK,58,2021-06-07,0.581,0.776,1,-11.716,1,0.000625,0.358,0.0849,0.736,196.011,232915,4
7EiEkcj74FQj0XnRE3kGS0,Mariella - Zero 7 Remix,Zero 7,23,2021-03-12,0.659,0.557,5,-9.232,0,0.183,0.362,0.108,0.484,117.494,352014,4
516WUH5skMPpfkvbpUiNjU,Chillin' At Soles Bar,Sven Van Hees,32,2011-11-25,0.598,0.621,8,-10.084,1,0.00201,0.151,0.109,0.175,114.991,341813,4
59AsW4buRUplzfnJYSvopN,So Far Gone,Simonne Jones,41,2021-09-10,0.601,0.528,10,-9.631,1,0.388,0.396,0.107,0.381,84.996,321176,4
0cNrgonAxbxpHPXpqIX0jq,Dreamcatcher,Vanilla,33,2018-12-21,0.522,0.465,0,-9.922,1,0.743,0.0553,0.295,0.104,91.049,249000,4
3WfKTy6zwt3YbI7Nllq6NU,The Rush,Ultra Naté,31,2012-06-08,0.658,0.322,6,-15.322,1,0.339,0.0375,0.105,0.488,120.003,307027,4
1AqbdBSPEvZXTryWf6BkFP,Just For A Day - Sunday,TM Juke,32,2016-07-04,0.579,0.432,1,-11.082,0,0.0805,0.434,0.0727,0.417,77.033,272000,4
7wq53xU6AozEaJV4CgNMQq,Wonder,Shabaka Hutchings,38,2021-09-01,0.387,0.538,11,-10.872,1,0.627,0.608,0.0998,0.0825,113.946,392560,4
2nQY0ComDm00UOSDcnKX51,Feel Good - Khruangbin's A Well Nice Version,Khruangbin,33,2019-08-02,0.664,0.565,0,-14.72,1,0.0222,0.832,0.0871,0.636,89.987,282060,4
4e5zlOCg8U0WGhAik2uvdW,Beware the Stranger,Lady Blackbird,41,2021-09-03,0.37,0.345,9,-9.51,1,0.24,7.31e-05,0.101,0.198,139.547,253600,4
178EKAK2ZycmWA5lG3Op7a,Flyin' on 747 - mixed,Kid Loco,37,1996,0.898,0.53,1,-9.14,0,0.173,0.842,0.144,0.863,157.853,293628,4
2yTBjrTgZeHCj3feK2FXVu,Sneak Out Together,Rasmus Faber,38,2021-08-06,0.702,0.71,1,-8.278,1,0.127,0.893,0.105,0.453,105.987,227284,4
7FzuMjgbfNXdzpMvs3QkxL,Corazon de Rubi,Minuk,36,2018-06-29,0.415,0.349,11,-15.187,0,0.806,0.352,0.137,0.525,132.053,248186,3
2aAf2XiutMRzvezgTDC95X,Mirage,Kinobe,37,2021-08-20,0.338,0.527,10,-12.938,0,0.137,0.916,0.23,0.28,188.024,221202,4
5I3eIupjrqnbmq39puJulQ,Friends - Ashley Beedle's Nsw Vocal Club Mix [Mixed],Ashley Beedle,34,2021-08-06,0.72,0.631,9,-14.94,0,0.0652,0.0353,0.406,0.96,118.007,390870,4
0d8puN3uSjkMYHYw07ffdp,I See You in My Dreams - Extended Mix [Mixed],TÂCHES,34,2021-08-06,0.774,0.496,10,-15.642,0,0.031,0.889,0.244,0.35,118.006,268110,4
2XMtrCa2P9TdyHzYjttpUl,Saltwater - Chicane Slow Tide Remix,Moya Brennan,21,2020-05-08,0.714,0.597,5,-10.535,0,0.0241,0.931,0.0875,0.311,105.014,224000,4
2HOFpyILm90VtpIQFq0USo,Langsame Marmelade (Roaming Soundtrack),Groove Armada,36,2021-03-29,0.721,0.572,1,-9.585,1,0.22,0.494,0.121,0.708,76.012,292105,4
1ygZqQdHv0hz1HQkSQMnun,3.2 - Bedrock Ambient Mix,Nick Muir,39,2020-03-27,0.301,0.63,1,-16.219,0,0.027,0.861,0.35,0.0358,132.95,401280,4
7dOkzYYMAXDDjhibQYw8v5,"Eau Rouge, Pt. 1",Gelka,40,2008-08-25,0.677,0.488,11,-14.68,0,0.0917,0.886,0.086,0.504,107.042,311773,4
1VWKL2OAEiDkB4hnunyqVn,Talamanca - BURNS Sunset Mix,BURNS,40,2021-08-27,0.546,0.552,4,-7.924,0,0.196,0.945,0.442,0.369,126.042,160021,4
2dcfHLhJSyeBoKxK2rFHLO,One More Day to Live - Craig Bratley Remix,Craig Bratley,37,2021-08-20,0.655,0.822,5,-11.948,1,0.0566,0.906,0.394,0.288,178.022,338662,4
6LEUaVEyq1ppjSYORoG1go,Burning Disaster - Groove Armada Bedtime Story Mix,Language Lab,35,2020-08-21,0.606,0.257,2,-15.439,1,0.0923,0.847,0.166,0.423,82.98,390532,4
7rRYiBxeudiHMNmgptnne9,Tides,Jamila Woods,66,2021-10-20,0.6,0.314,4,-9.109,0,0.791,0.419,0.0681,0.201,126.948,226147,4
4UijJWXNl0hjhOxNmqARiG,This World,Mozez,45,2001,0.261,0.455,1,-8.857,0,0.214,0.481,0.104,0.0499,133.917,336933,4
1TOBO40o3z8570vpLPfhI1,Pharoah,RAS,34,2021-08-20,0.843,0.46,5,-11.985,0,0.141,0.668,0.121,0.785,116.115,190577,4
2Y8cjwFJX5TkCQRNPpNw6t,Empty Drama,Les Jumeaux,33,2019-08-02,0.548,0.698,2,-12.668,1,0.226,0.879,0.0622,0.123,169.344,373727,4
2ly4nHHknhGDORjbqiGafX,A Negociação,Chancla,35,2021-08-20,0.819,0.453,9,-13.288,0,0.296,0.881,0.318,0.645,163.939,141605,4
0ogB1poagsn8VpASR3WcHN,Moments In Love - Vocal Experiment / Monitor Mix,Lucky Gordon,33,2021-10-15,0.534,0.517,9,-8.469,1,0.829,0.675,0.537,0.417,135.984,127573,4
0uUNFCmO7OYCFN95zDGggx,Addicted,Leo Wood,33,2020-09-18,0.611,0.522,8,-11.167,0,0.148,0.0,0.0694,0.156,110.093,230840,4
5NAdQrq20ragXrcQU22Hrf,Sunrise,Young American Primitive,32,2014-12-05,0.588,0.578,8,-20.586,0,0.271,0.858,0.0898,0.0371,104.013,346894,4
0Pns4s5x0Nx6K9W96gknvH,Swollen - Napoleon Remix,Bent,32,2013-02-01,0.592,0.475,4,-12.367,0,0.312,0.537,0.0821,0.325,99.988,427293,4
4FKuIlfFCIcvpg7M2HJhwx,You & I,Holybrune,68,2019-06-18,0.807,0.66,11,-6.266,0,0.0325,0.0481,0.119,0.658,115.176,208899,4
41i4jmanS7j9UXfGpYfGdl,Don't Let Me Go - Djeff Sotf Mix,Miss P,34,2021-08-20,0.664,0.373,1,-12.632,0,0.771,0.00343,0.0971,0.547,122.944,244681,4
1PCtOKi2MCDQCMG351CmXa,Heavy Weather,Caia,33,2015-07-03,0.652,0.588,1,-12.513,0,0.00391,0.863,0.112,0.577,106.211,306303,4
